date,Gold_Close,Oil_Close,usd_vnd,DJI_Close,OT
2015-03-03,1204.0,50.52000045776367,20987.0,18203.369140625,596.72
2015-03-04,1200.5999755859375,51.52999877929688,21004.0,18096.900390625,600.39
2015-03-05,1195.9000244140625,50.7599983215332,20994.0,18135.720703125,596.91
2015-03-06,1164.0999755859375,49.61000061035156,20968.0,17856.779296875,593.97
2015-03-09,1166.4000244140625,50.0,20982.0,17995.720703125,588.44
2015-03-10,1160.0999755859375,48.290000915527344,20978.0,17662.939453125,589.66
2015-03-11,1150.699951171875,48.16999816894531,20974.0,17635.390625,586.54
2015-03-12,1152.0999755859375,47.04999923706055,20996.0,17895.220703125,588.53
2015-03-13,1152.5999755859375,44.84000015258789,21003.0,17749.310546875,586.1
2015-03-16,1153.300048828125,43.880001068115234,21089.0,17977.419921875,580.8
2015-03-17,1148.300048828125,43.459999084472656,21066.0,17849.080078125,581.76
2015-03-18,1151.4000244140625,44.65999984741211,21113.0,18076.189453125,578.68
2015-03-19,1169.0999755859375,43.959999084472656,21142.0,17959.029296875,573.74
2015-03-20,1184.800048828125,45.720001220703125,21078.0,18127.650390625,575.44
2015-03-23,1188.0,47.45000076293945,21149.0,18116.0390625,570.89
2015-03-24,1191.699951171875,47.5099983215332,21168.0,18011.140625,567.43
2015-03-25,1197.300048828125,49.209999084472656,21475.0,17718.5390625,560.93
2015-03-26,1205.0999755859375,51.43000030517578,21144.0,17678.23046875,556.16
2015-03-27,1199.800048828125,48.869998931884766,21154.0,17712.66015625,551.42
2015-03-30,1184.800048828125,48.68000030517578,21161.0,17976.310546875,545.19
2015-03-31,1183.0999755859375,47.59999847412109,21186.0,17776.119140625,551.13
2015-04-01,1208.0999755859375,50.09000015258789,21188.0,17698.1796875,538.91
2015-04-02,1200.9000244140625,49.13999938964844,21115.0,17763.240234375,546.85
2015-04-03,1200.9000244140625,49.13999938964844,21575.0,17763.240234375,547.85
2015-04-06,1218.5999755859375,52.13999938964844,21565.0,17880.849609375,542.97
2015-04-07,1210.5999755859375,53.97999954223633,21229.0,17875.419921875,548.11
2015-04-08,1203.0999755859375,50.41999816894531,21241.0,17902.509765625,547.72
2015-04-09,1193.5999755859375,50.790000915527344,21220.0,17958.73046875,550.52
2015-04-10,1204.5999755859375,51.63999938964844,21217.0,18057.650390625,554.03
2015-04-13,1199.300048828125,51.90999984741211,21221.0,17977.0390625,559.54
2015-04-14,1192.800048828125,53.290000915527344,21228.0,18036.69921875,558.67
2015-04-15,1201.5,56.38999938964844,21217.0,18112.609375,564.5
2015-04-16,1198.0,56.709999084472656,21121.0,18105.76953125,568.28
2015-04-17,1202.9000244140625,55.7400016784668,21234.0,17826.30078125,568.32
2015-04-20,1193.5,56.380001068115234,21196.0,18034.9296875,565.04
2015-04-21,1202.9000244140625,55.2599983215332,21555.0,17949.58984375,562.24
2015-04-22,1186.9000244140625,56.15999984741211,21555.0,18038.26953125,562.51
2015-04-23,1194.4000244140625,57.7400016784668,21550.0,18058.689453125,561.25
2015-04-24,1175.199951171875,57.150001525878906,21565.0,18080.140625,565.77
2015-04-27,1203.300048828125,56.9900016784668,21570.0,18037.970703125,562.4
2015-05-04,1186.800048828125,58.93000030517578,21595.0,18070.400390625,545.08
2015-05-05,1193.199951171875,60.400001525878906,21610.0,17928.19921875,552.65
2015-05-06,1190.300048828125,60.93000030517578,21620.0,17841.98046875,549.3
2015-05-07,1182.4000244140625,58.93999862670898,21645.0,17924.060546875,552.98
2015-05-08,1189.0999755859375,59.38999938964844,21650.0,18191.109375,554.51
2015-05-11,1183.199951171875,59.25,21660.0,18105.169921875,551.67
2015-05-12,1192.5999755859375,60.75,21680.0,18068.23046875,544.41
2015-05-13,1218.4000244140625,60.5,21700.0,18060.490234375,542.82
2015-05-14,1225.4000244140625,59.880001068115234,21735.0,18252.240234375,543.69
2015-05-15,1225.5,59.68999862670898,21700.0,18272.560546875,537.44
2015-05-18,1227.800048828125,59.43000030517578,21765.0,18298.880859375,528.95
2015-05-19,1206.9000244140625,57.2599983215332,21770.0,18312.390625,536.82
2015-05-20,1208.9000244140625,58.97999954223633,21790.0,18285.400390625,550.1
2015-05-21,1204.4000244140625,60.720001220703125,21785.0,18285.740234375,552.56
2015-05-22,1204.300048828125,59.720001220703125,21770.0,18232.01953125,561.82
2015-05-25,1204.300048828125,59.720001220703125,21795.0,18232.01953125,563.0
2015-05-26,1187.199951171875,58.02999877929688,21800.0,18041.5390625,567.2
2015-05-27,1185.9000244140625,57.5099983215332,21780.0,18162.990234375,566.48
2015-05-28,1188.0999755859375,57.68000030517578,21785.0,18126.119140625,572.97
2015-05-29,1189.4000244140625,60.29999923706055,21785.0,18010.6796875,569.56
2015-06-01,1188.300048828125,60.20000076293945,21790.0,18040.369140625,574.98
2015-06-02,1194.0999755859375,61.2599983215332,21790.0,18011.939453125,570.31
2015-06-03,1184.699951171875,59.63999938964844,21790.0,18076.26953125,567.9
2015-06-04,1174.9000244140625,58.0,21790.0,17905.580078125,568.99
2015-06-05,1167.800048828125,59.130001068115234,21785.0,17849.4609375,578.07
2015-06-08,1173.199951171875,58.13999938964844,21790.0,17766.55078125,579.83
2015-06-09,1177.300048828125,60.13999938964844,21790.0,17764.0390625,574.47
2015-06-10,1186.0999755859375,61.43000030517578,21775.0,18000.400390625,574.1
2015-06-11,1179.9000244140625,60.77000045776367,21770.0,18039.369140625,581.05
2015-06-12,1178.800048828125,59.959999084472656,21770.0,17898.83984375,582.73
2015-06-15,1185.300048828125,59.52000045776367,21775.0,17791.169921875,586.48
2015-06-16,1180.5,59.970001220703125,21775.0,17904.48046875,580.35
2015-06-17,1176.4000244140625,59.91999816894531,21785.0,17935.740234375,578.87
2015-06-18,1201.5,60.45000076293945,21785.0,18115.83984375,580.35
2015-06-19,1201.5,59.61000061035156,21780.0,18015.94921875,584.7
2015-06-22,1183.699951171875,59.68000030517578,21780.0,18119.779296875,594.08
2015-06-23,1176.199951171875,61.0099983215332,21780.0,18144.0703125,593.07
2015-06-24,1172.5999755859375,60.27000045776367,21790.0,17966.0703125,590.02
2015-06-25,1171.5,59.70000076293945,21780.0,17890.359375,587.99
2015-06-26,1172.9000244140625,59.630001068115234,21790.0,17946.6796875,581.75
2015-06-29,1178.5,58.33000183105469,21790.0,17596.349609375,591.75
2015-06-30,1171.5,59.470001220703125,21785.0,17619.509765625,593.05
2015-07-01,1169.0,56.959999084472656,21780.0,17757.91015625,591.5
2015-07-02,1163.0,56.93000030517578,21780.0,17730.109375,605.7
2015-07-03,1163.0,56.93000030517578,21780.0,17730.109375,616.43
2015-07-06,1172.9000244140625,52.52999877929688,21785.0,17683.580078125,625.22
2015-07-07,1152.4000244140625,52.33000183105469,21474.0,17776.91015625,630.27
2015-07-08,1163.300048828125,51.650001525878906,21443.0,17515.419921875,623.17
2015-07-09,1159.0,52.77999877929688,21440.0,17548.619140625,622.1
2015-07-10,1157.699951171875,52.7400016784668,21428.0,17760.41015625,627.28
2015-07-13,1155.199951171875,52.20000076293945,21420.0,17977.6796875,634.06
2015-07-14,1153.300048828125,53.040000915527344,21431.0,18053.580078125,638.69
2015-07-15,1147.199951171875,51.40999984741211,21445.0,18050.169921875,630.89
2015-07-16,1143.800048828125,50.90999984741211,21436.0,18120.25,626.9
2015-07-17,1131.800048828125,50.88999938964844,21443.0,18086.44921875,628.63
2015-07-20,1106.699951171875,50.150001525878906,21424.0,18100.41015625,620.54
2015-07-21,1103.4000244140625,50.36000061035156,21449.0,17919.2890625,616.61
2015-07-22,1091.4000244140625,49.18999862670898,21456.0,17851.0390625,629.85
2015-07-23,1094.0,48.45000076293945,21453.0,17731.919921875,632.01
2015-07-24,1085.5999755859375,48.13999938964844,21457.0,17568.529296875,631.26
2015-07-27,1096.5,47.38999938964844,21443.0,17440.58984375,635.46
2015-07-28,1096.300048828125,47.97999954223633,21450.0,17630.26953125,631.47
2015-07-29,1092.699951171875,48.790000915527344,21476.0,17751.390625,624.7
2015-07-30,1088.4000244140625,48.52000045776367,21449.0,17745.98046875,626.57
2015-07-31,1094.9000244140625,47.119998931884766,21465.0,17689.859375,621.06
2015-08-03,1089.4000244140625,45.16999816894531,21451.0,17598.19921875,609.47
2015-08-04,1090.699951171875,45.7400016784668,21445.0,17550.689453125,600.76
2015-08-05,1085.699951171875,45.150001525878906,21371.0,17540.470703125,607.08
2015-08-06,1090.199951171875,44.65999984741211,21452.0,17419.75,601.04
2015-08-07,1094.0999755859375,43.869998931884766,21445.0,17373.380859375,603.76
2015-08-10,1104.199951171875,44.959999084472656,21444.0,17615.169921875,614.53
2015-08-11,1107.5999755859375,43.08000183105469,21469.0,17402.83984375,613.05
2015-08-12,1123.199951171875,43.29999923706055,21663.0,17402.509765625,604.24
2015-08-13,1115.699951171875,42.22999954223633,21722.0,17408.25,594.26
2015-08-14,1112.9000244140625,42.5,21859.0,17477.400390625,589.03
2015-08-17,1118.5999755859375,41.869998931884766,21740.0,17545.1796875,573.15
2015-08-18,1117.0999755859375,42.619998931884766,21734.0,17511.33984375,580.22
2015-08-19,1128.0999755859375,40.79999923706055,21858.0,17348.73046875,577.82
2015-08-20,1153.0,41.13999938964844,22051.0,16990.689453125,566.69
2015-08-21,1159.5999755859375,40.45000076293945,22155.0,16459.75,556.3
2015-08-24,1153.4000244140625,38.2400016784668,22184.0,15871.349609375,526.93
2015-08-25,1138.199951171875,39.310001373291016,22175.0,15666.4404296875,529.98
2015-08-26,1124.5999755859375,38.59999847412109,22192.0,16285.509765625,545.89
2015-08-27,1122.4000244140625,42.560001373291016,22123.0,16654.76953125,555.81
2015-08-28,1133.0999755859375,45.220001220703125,22107.0,16643.009765625,570.87
2015-08-31,1131.5999755859375,49.20000076293945,22129.0,16528.029296875,564.75
2015-09-01,1138.699951171875,45.40999984741211,22146.0,16058.349609375,562.31
2015-09-03,1123.699951171875,46.75,22332.0,16374.759765625,554.3
2015-09-04,1120.5999755859375,46.04999923706055,22115.0,16102.3798828125,556.81
2015-09-07,1120.5999755859375,46.04999923706055,22111.0,16102.3798828125,554.93
2015-09-08,1120.4000244140625,45.93999862670898,22113.0,16492.6796875,566.72
2015-09-09,1102.199951171875,44.150001525878906,22117.0,16253.5703125,572.34
2015-09-10,1109.5,45.91999816894531,22128.0,16330.400390625,572.07
2015-09-11,1103.5,44.630001068115234,22123.0,16433.08984375,566.74
2015-09-14,1107.699951171875,44.0,22146.0,16370.9599609375,562.17
2015-09-15,1102.800048828125,44.59000015258789,22147.0,16599.849609375,563.27
2015-09-16,1119.199951171875,47.150001525878906,22150.0,16739.94921875,564.13
2015-09-17,1117.300048828125,46.900001525878906,22152.0,16674.740234375,562.48
2015-09-18,1138.0999755859375,44.68000030517578,22116.0,16384.580078125,566.25
2015-09-21,1133.0999755859375,46.68000030517578,22118.0,16510.189453125,572.12
2015-09-22,1125.0,45.83000183105469,22112.0,16330.4697265625,573.2
2015-09-23,1131.5999755859375,44.47999954223633,22123.0,16279.8896484375,572.72
2015-09-24,1153.800048828125,44.90999984741211,22125.0,16201.3203125,570.25
2015-09-25,1146.0,45.70000076293945,22145.0,16314.669921875,570.38
2015-09-28,1132.0,44.43000030517578,22122.0,16001.8896484375,564.88
2015-09-29,1127.0999755859375,45.22999954223633,22135.0,16049.1298828125,561.19
2015-09-30,1115.5,45.09000015258789,22105.0,16284.7001953125,562.64
2015-10-01,1114.199951171875,44.7400016784668,22112.0,16272.009765625,563.54
2015-10-02,1137.0999755859375,45.540000915527344,22123.0,16472.369140625,564.15
2015-10-05,1138.0999755859375,46.2599983215332,22118.0,16776.4296875,570.0
2015-10-06,1146.800048828125,48.52999877929688,21996.0,16790.189453125,581.29
2015-10-07,1149.0,47.810001373291016,22048.0,16912.2890625,579.57
2015-10-08,1144.699951171875,49.43000030517578,21855.0,17050.75,586.78
2015-10-09,1156.300048828125,49.630001068115234,21871.0,17084.490234375,588.02
2015-10-12,1164.9000244140625,47.09999847412109,21996.0,17131.859375,592.1
2015-10-13,1165.800048828125,46.65999984741211,22048.0,17081.890625,590.84
2015-10-14,1180.0999755859375,46.63999938964844,22033.0,16924.75,589.98
2015-10-15,1187.9000244140625,46.380001068115234,21980.0,17141.75,592.4
2015-10-16,1183.5999755859375,47.2599983215332,21907.0,17215.970703125,593.02
2015-10-19,1173.300048828125,45.88999938964844,21948.0,17230.5390625,594.61
2015-10-20,1178.0,45.54999923706055,21987.0,17217.109375,590.45
2015-10-21,1167.5999755859375,45.20000076293945,21964.0,17168.609375,590.24
2015-10-22,1166.5999755859375,45.380001068115234,22393.0,17489.16015625,595.08
2015-10-23,1163.300048828125,44.59999847412109,21963.0,17646.69921875,601.74
2015-10-26,1167.0,43.97999954223633,21969.0,17623.05078125,598.61
2015-10-27,1166.800048828125,43.20000076293945,21961.0,17581.4296875,598.44
2015-10-28,1177.0999755859375,45.93999862670898,21970.0,17779.51953125,596.24
2015-10-29,1147.199951171875,46.060001373291016,21973.0,17755.80078125,605.2
2015-10-30,1141.5,46.59000015258789,21961.0,17663.5390625,607.37
2015-11-02,1135.800048828125,46.13999938964844,21948.0,17828.759765625,602.76
2015-11-03,1114.199951171875,47.900001525878906,21948.0,17918.150390625,611.71
2015-11-04,1106.5,46.31999969482422,21933.0,17867.580078125,610.6
2015-11-05,1104.4000244140625,45.20000076293945,21968.0,17863.4296875,615.18
2015-11-06,1087.5999755859375,44.290000915527344,21991.0,17910.330078125,612.36
2015-11-09,1087.9000244140625,43.869998931884766,22112.0,17730.48046875,610.66
2015-11-10,1088.199951171875,44.209999084472656,22031.0,17758.2109375,605.27
2015-11-11,1084.699951171875,42.93000030517578,21955.0,17702.220703125,603.53
2015-11-12,1080.800048828125,41.75,21832.0,17448.0703125,605.58
2015-11-13,1080.800048828125,40.7400016784668,22048.0,17245.240234375,611.27
2015-11-16,1083.699951171875,41.7400016784668,22081.0,17483.009765625,609.21
2015-11-17,1068.699951171875,40.66999816894531,22141.0,17489.5,605.05
2015-11-18,1068.800048828125,40.75,22076.0,17737.16015625,603.34
2015-11-19,1078.0,40.540000915527344,22100.0,17732.75,601.9
2015-11-20,1076.4000244140625,40.38999938964844,22167.0,17823.810546875,604.46
2015-11-23,1066.800048828125,41.75,22088.0,17792.6796875,599.99
2015-11-24,1074.300048828125,42.869998931884766,22112.0,17812.189453125,593.83
2015-11-25,1070.5,43.040000915527344,22060.0,17813.390625,595.7
2015-11-26,1070.5,43.040000915527344,22130.0,17813.390625,590.4
2015-11-27,1056.199951171875,41.709999084472656,22080.0,17813.390625,582.86
2015-11-30,1065.800048828125,41.650001525878906,22121.0,17719.919921875,573.2
2015-12-01,1063.800048828125,41.84999847412109,22052.0,17888.349609375,570.41
2015-12-02,1054.199951171875,39.93999862670898,22098.0,17729.6796875,574.42
2015-12-03,1061.699951171875,41.08000183105469,21343.0,17477.669921875,574.38
2015-12-04,1084.5,39.970001220703125,22124.0,17847.630859375,571.62
2015-12-07,1076.4000244140625,37.650001525878906,22049.0,17730.509765625,563.62
2015-12-08,1076.300048828125,37.5099983215332,22025.0,17568.0,574.15
2015-12-09,1077.5999755859375,37.15999984741211,21917.0,17492.30078125,565.2
2015-12-10,1073.0999755859375,36.7599983215332,22055.0,17574.75,561.04
2015-12-11,1076.9000244140625,35.619998931884766,22091.0,17265.2109375,563.43
2015-12-14,1064.699951171875,36.310001373291016,22112.0,17368.5,562.22
2015-12-15,1062.9000244140625,37.34999847412109,22343.0,17524.91015625,568.0
2015-12-16,1078.0,35.52000045776367,22197.0,17749.08984375,572.55
2015-12-17,1050.800048828125,34.95000076293945,22197.0,17495.83984375,577.11
2015-12-18,1066.199951171875,34.72999954223633,22108.0,17128.55078125,568.18
2015-12-21,1081.9000244140625,34.7400016784668,22078.0,17251.619140625,566.9
2015-12-22,1074.800048828125,36.13999938964844,22157.0,17417.26953125,566.35
2015-12-23,1069.4000244140625,37.5,22212.0,17602.609375,564.27
2015-12-24,1077.199951171875,38.09999847412109,22132.0,17552.169921875,566.17
2015-12-25,1077.199951171875,38.09999847412109,22106.0,17552.169921875,567.67
2015-12-28,1070.5,36.810001373291016,22152.0,17528.26953125,569.9
2015-12-29,1077.5,37.869998931884766,22213.0,17720.98046875,576.29
2015-12-30,1060.0999755859375,36.59999847412109,22095.0,17603.869140625,579.45
2015-12-31,1060.300048828125,37.040000915527344,22185.0,17425.029296875,579.03
2016-01-05,1078.4000244140625,35.970001220703125,22141.0,17158.66015625,569.94
2016-01-06,1091.9000244140625,33.970001220703125,22034.0,16906.509765625,574.57
2016-01-07,1107.699951171875,33.27000045776367,22014.0,16514.099609375,565.36
2016-01-08,1097.800048828125,33.15999984741211,22002.0,16346.4501953125,560.05
2016-01-11,1096.5,31.40999984741211,22162.0,16398.5703125,557.87
2016-01-12,1085.5999755859375,30.440000534057617,22058.0,16516.220703125,564.26
2016-01-13,1087.5,30.479999542236328,21937.0,16151.41015625,560.37
2016-01-14,1073.9000244140625,31.200000762939453,22083.0,16379.0498046875,553.03
2016-01-15,1091.5,29.420000076293945,22027.0,15988.080078125,543.04
2016-01-18,1091.5,29.420000076293945,22038.0,15988.080078125,526.37
2016-01-19,1089.9000244140625,28.459999084472656,21961.0,16016.01953125,535.77
2016-01-20,1107.0999755859375,26.549999237060547,22090.0,15766.740234375,529.44
2016-01-21,1099.0999755859375,29.530000686645508,22112.0,15882.6796875,521.88
2016-01-22,1097.199951171875,32.189998626708984,22094.0,16093.509765625,522.24
2016-01-25,1106.199951171875,30.34000015258789,21945.0,15885.2197265625,542.35
2016-01-26,1121.699951171875,31.450000762939453,21878.0,16167.23046875,537.73
2016-01-27,1116.0999755859375,32.29999923706055,21889.0,15944.4599609375,542.69
2016-01-28,1115.5999755859375,33.220001220703125,21833.0,16069.6396484375,539.47
2016-01-29,1116.4000244140625,33.619998931884766,22032.0,16466.30078125,545.25
2016-02-01,1127.9000244140625,31.6200008392334,21874.0,16449.1796875,540.56
2016-02-02,1127.300048828125,29.8799991607666,21928.0,16153.5400390625,536.45
2016-02-03,1141.300048828125,32.279998779296875,21611.0,16336.66015625,539.07
2016-02-04,1157.5999755859375,31.71999931335449,21920.0,16416.580078125,542.15
2016-02-05,1157.800048828125,30.88999938964844,21949.0,16204.9697265625,544.75
2016-02-15,1157.800048828125,30.88999938964844,22007.0,16204.9697265625,543.79
2016-02-16,1207.9000244140625,29.040000915527344,22007.0,16196.41015625,548.05
2016-02-17,1211.0999755859375,30.65999984741211,22084.0,16453.830078125,547.05
2016-02-18,1226.0999755859375,30.770000457763672,21995.0,16413.4296875,552.49
2016-02-19,1230.4000244140625,29.63999938964844,21942.0,16391.990234375,554.03
2016-02-22,1209.5,31.479999542236328,22036.0,16620.66015625,560.71
2016-02-23,1222.300048828125,31.8700008392334,22011.0,16431.779296875,561.28
2016-02-24,1238.699951171875,32.150001525878906,21897.0,16484.990234375,568.04
2016-02-25,1238.199951171875,33.06999969482422,21965.0,16697.2890625,562.82
2016-02-26,1219.800048828125,32.779998779296875,22140.0,16639.970703125,566.11
2016-02-29,1233.9000244140625,33.75,21941.0,16516.5,559.37
2016-03-01,1230.300048828125,34.400001525878906,21951.0,16865.080078125,561.56
2016-03-02,1241.0999755859375,34.65999984741211,21947.0,16899.3203125,570.18
2016-03-03,1257.4000244140625,34.56999969482422,21787.0,16943.900390625,570.39
2016-03-04,1269.9000244140625,35.91999816894531,21883.0,17006.76953125,573.65
2016-03-07,1263.199951171875,37.900001525878906,21919.0,17073.94921875,576.2
2016-03-08,1262.0999755859375,36.5,21949.0,16964.099609375,574.71
2016-03-09,1256.5999755859375,38.290000915527344,21933.0,17000.359375,571.71
2016-03-10,1272.0,37.84000015258789,21923.0,16995.130859375,575.91
2016-03-11,1258.699951171875,38.5,21844.0,17213.310546875,577.26
2016-03-14,1244.4000244140625,37.18000030517578,21944.0,17229.130859375,577.98
2016-03-15,1230.4000244140625,36.34000015258789,21915.0,17251.529296875,574.04
2016-03-16,1229.300048828125,38.459999084472656,21699.0,17325.759765625,577.07
2016-03-17,1264.5,40.20000076293945,21957.0,17481.490234375,579.26
2016-03-18,1253.800048828125,39.43999862670898,21950.0,17602.30078125,575.82
2016-03-21,1243.800048828125,39.90999984741211,21944.0,17623.869140625,572.27
2016-03-22,1248.199951171875,41.45000076293945,21939.0,17582.5703125,570.91
2016-03-23,1223.699951171875,39.790000915527344,22027.0,17502.58984375,574.71
2016-03-24,1221.4000244140625,39.459999084472656,21971.0,17515.73046875,570.66
2016-03-25,1221.4000244140625,39.459999084472656,22270.0,17515.73046875,572.08
2016-03-28,1219.9000244140625,39.38999938964844,22270.0,17535.390625,575.72
2016-03-29,1235.5999755859375,38.27999877929688,21933.0,17633.109375,568.28
2016-03-30,1226.9000244140625,38.31999969482422,21919.0,17716.66015625,569.91
2016-03-31,1234.199951171875,38.34000015258789,21934.0,17685.08984375,561.22
2016-04-01,1222.199951171875,36.790000915527344,21950.0,17792.75,558.43
2016-04-04,1218.0,35.70000076293945,21940.0,17737.0,555.82
2016-04-05,1228.4000244140625,35.88999938964844,21947.0,17603.3203125,560.32
2016-04-06,1222.5,37.75,21858.0,17716.05078125,567.79
2016-04-07,1236.199951171875,37.2599983215332,21946.0,17541.9609375,571.6
2016-04-08,1242.5,39.720001220703125,21947.0,17576.9609375,572.34
2016-04-11,1256.699951171875,40.36000061035156,21942.0,17556.41015625,579.27
2016-04-12,1259.4000244140625,42.16999816894531,21955.0,17721.25,579.84
2016-04-13,1246.800048828125,41.7599983215332,21943.0,17908.279296875,578.02
2016-04-14,1225.0,41.5,21948.0,17926.4296875,579.49
2016-04-15,1233.0999755859375,40.36000061035156,21933.0,17897.4609375,579.86
2016-04-19,1253.0,41.08000183105469,21946.0,18053.599609375,568.28
2016-04-20,1253.199951171875,42.630001068115234,21939.0,18096.26953125,568.03
2016-04-21,1249.0,43.18000030517578,21974.0,17982.51953125,575.73
2016-04-22,1228.699951171875,43.72999954223633,21920.0,18003.75,592.48
2016-04-25,1238.9000244140625,42.63999938964844,21941.0,17977.240234375,591.58
2016-04-26,1242.199951171875,44.040000915527344,21942.0,17990.3203125,598.48
2016-04-27,1249.199951171875,45.33000183105469,21914.0,18041.55078125,593.96
2016-04-28,1265.5,46.02999877929688,21953.0,17830.759765625,591.67
2016-04-29,1289.199951171875,45.91999816894531,21937.0,17773.640625,598.37
2016-05-04,1273.300048828125,43.77999877929688,22255.0,17651.259765625,599.07
2016-05-05,1271.4000244140625,44.31999969482422,21976.0,17660.7109375,601.51
2016-05-06,1292.9000244140625,44.65999984741211,21936.0,17740.630859375,606.52
2016-05-09,1265.5999755859375,43.43999862670898,21949.0,17705.91015625,603.85
2016-05-10,1263.9000244140625,44.65999984741211,21933.0,17928.349609375,605.05
2016-05-11,1274.5999755859375,46.22999954223633,21934.0,17711.119140625,614.06
2016-05-12,1270.300048828125,46.70000076293945,21941.0,17720.5,612.12
2016-05-13,1271.9000244140625,46.209999084472656,21955.0,17535.3203125,610.82
2016-05-16,1273.4000244140625,47.720001220703125,22031.0,17710.7109375,615.78
2016-05-17,1276.199951171875,48.310001373291016,21951.0,17529.98046875,624.75
2016-05-18,1273.699951171875,48.18999862670898,21934.0,17526.619140625,622.45
2016-05-19,1254.199951171875,48.15999984741211,21953.0,17435.400390625,619.2
2016-05-20,1252.4000244140625,47.75,21963.0,17500.939453125,614.81
2016-05-23,1251.0999755859375,48.08000183105469,21956.0,17492.9296875,611.03
2016-05-24,1228.9000244140625,48.619998931884766,21970.0,17706.05078125,611.62
2016-05-25,1223.5,49.560001373291016,21994.0,17851.509765625,611.89
2016-05-26,1220.0999755859375,49.47999954223633,22022.0,17828.2890625,604.34
2016-05-27,1213.800048828125,49.33000183105469,22032.0,17873.220703125,608.11
2016-05-30,1213.800048828125,49.33000183105469,22057.0,17873.220703125,614.5
2016-05-31,1214.800048828125,49.09999847412109,22020.0,17787.19921875,618.44
2016-06-01,1211.9000244140625,49.0099983215332,22081.0,17789.669921875,619.86
2016-06-02,1209.800048828125,49.16999816894531,22178.0,17838.560546875,623.37
2016-06-03,1240.0999755859375,48.619998931884766,22051.0,17807.060546875,621.88
2016-06-06,1244.5999755859375,49.68999862670898,22013.0,17920.330078125,620.05
2016-06-07,1244.4000244140625,50.36000061035156,21992.0,17938.279296875,624.65
2016-06-08,1259.800048828125,51.22999954223633,21964.0,18005.05078125,627.87
2016-06-09,1270.199951171875,50.560001373291016,22000.0,17985.189453125,631.26
2016-06-10,1273.4000244140625,49.06999969482422,21969.0,17865.33984375,629.84
2016-06-13,1284.4000244140625,48.880001068115234,21957.0,17732.48046875,623.58
2016-06-14,1285.5999755859375,48.4900016784668,21940.0,17674.8203125,625.43
2016-06-15,1285.800048828125,48.0099983215332,21882.0,17640.169921875,627.02
2016-06-16,1296.0999755859375,46.209999084472656,22000.0,17733.099609375,625.11
2016-06-17,1292.5,47.97999954223633,21918.0,17675.16015625,619.25
2016-06-20,1290.0,49.369998931884766,21971.0,17804.869140625,626.46
2016-06-21,1270.5,48.84999847412109,22090.0,17829.73046875,628.0
